# 1146
radius mass density pressure H He CO Fe
112558356.41110206 2.633840924455595e+33 35202674.67481259 1.1353279255381395e+25 0.00948008752266382 0.016001455115757582 0.016312089905864517 0.9582063320507543
114296227.41141328 2.643113936889717e+33 33002726.42952021 1.0499511360377018e+25 0.00864813578929805 0.013154434075024217 0.01946159202993879 0.9587358144548639
116241268.90576792 2.653180943410887e+33 30997606.244164564 9.72867189685074e+24 0.007811923499898661 0.010560279823542467 0.02552253350552732 0.956105247694061
118423618.68635984 2.66410992911184e+33 28946554.809587672 8.944481242884921e+24 0.006855633001928271 0.008002055164258427 0.03820237261522384 0.9469399300081928
120336832.14011703 2.673399142289004e+33 27110127.17934493 8.240963862821278e+24 0.005875974417056188 0.005875935245014645 0.06138131146582506 0.9268667737924341
122473465.64942697 2.683483549472309e+33 25481503.687277246 7.607941382883994e+24 0.004858348308206172 0.004167509110900239 0.10166185555418762 0.8893122845997632
124859752.47883564 2.694431222466691e+33 23871017.319047395 6.965919916253896e+24 0.003712789417273776 0.0027342911870417686 0.16860339156585247 0.8249495272438059
126943420.07056032 2.703736176388372e+33 22418348.142333567 6.391073136859519e+24 0.0027868688754178537 0.001831139291821284 0.22800124259462815 0.7673807496494826
129265678.08203332 2.7138374842172746e+33 21091927.755383126 5.874904102715869e+24 0.002052990834202896 0.001231786463139936 0.28334443661593184 0.7133707870355634
131861089.3031857 2.7248033009975707e+33 19722767.21394109 5.352389878953574e+24 0.0014225698720258823 0.0007870786470516663 0.3408276237065071 0.6569627290378348
134131092.11442304 2.7341235332323803e+33 18471500.697854564 4.885732825955299e+24 0.0009717545623554286 0.0005041287726887591 0.38942054471768195 0.6091035733694983
136666222.57290906 2.744241239077151e+33 17323293.71528362 4.467721889551284e+24 0.0006576332542297043 0.0003235342980808805 0.42963613101567166 0.569382702934047
139507342.89207768 2.7552246533293164e+33 16133118.76653035 4.045663165693047e+24 0.00042025771079398606 0.00019626794740178202 0.4662323491489139 0.533151126738888
141999863.34000695 2.764559699081812e+33 15043104.274081022 3.66980115457125e+24 0.00026749631424241653 0.00011907917543327571 0.49541156845955897 0.5042018576172619
144792512.56190777 2.774693297774417e+33 14042631.853656365 3.3340809526824514e+24 0.00016945493305065308 7.196777242258887e-05 0.5198709520289866 0.4798876268417106
147934190.02850023 2.7856937604593813e+33 13006430.556746714 2.996175159600207e+24 0.00010075367359363972 4.034250233835059e-05 0.5425330325462242 0.45732587285909754
150701339.33428255 2.795043152639464e+33 12058839.9766066 2.6963069329405474e+24 5.969732638888381e-05 2.2350513127457328e-05 0.560874202926421 0.4390437508177031
153814449.12643582 2.8051921365490903e+33 11190345.480942074 2.4294075509032146e+24 3.516403789448211e-05 1.2289211127294721e-05 0.5768485620388271 0.42310398629708545
157333669.51580837 2.816209095984945e+33 10292302.333659943 2.1618325051443285e+24 1.9170449055188245e-05 6.207404464155528e-06 0.5928211214392547 0.4071535022931355
160449238.52459309 2.8255723652778653e+33 9472514.565788984 1.9254474028345795e+24 1.0339556457334884e-05 3.109205308865783e-06 0.6067067689849088 0.39327978384002094
163973279.59414798 2.8357362243871045e+33 8722254.201991152 1.7160118858875902e+24 5.506448545240699e-06 1.5382580836079194e-06 0.6188540534204996 0.3811389034602706
167983034.47713202 2.8467691263320004e+33 7947656.194578912 1.5071358387254224e+24 2.665193131727987e-06 6.808948722657513e-07 0.6301291172757244 0.36986753822436647
171557916.3911125 2.856145801268946e+33 7241639.797520253 1.3237058493987474e+24 1.2725743307146082e-06 2.9421531373453155e-07 0.6382681249182331 0.36173030988075855
174366699.5859235 2.863218866736437e+33 6698338.767517301 1.1873835848281338e+24 6.787004973390685e-07 1.439609632850669e-07 0.6422626284544486 0.35773655047300423
176559301.9686799 2.8676067497219586e+33 5172595.713282939 1.098157776186308e+24 5.368190159130685e-08 9.428237375056267e-07 0.9716674340185959 0.02833157031052194
179579844.98205268 2.8723166853565314e+33 3913183.677474888 1.0310316797547452e+24 4.279456527324182e-07 4.972289348331595e-06 0.962184958073419 0.03780964239760748
183450954.09643385 2.877372310986252e+33 3154178.1414522287 9.636893708851908e+23 7.531972854104653e-07 9.725952485149427e-06 0.9901108176216367 0.009878703829672162
190717887.24841243 2.886761918015465e+33 2937355.690745264 8.7260670946655e+23 4.0224361290048963e-07 5.656151730921833e-06 0.9919788820917635 0.008015060118807383
198706071.1775933 2.896953988309831e+33 2677677.3091671807 7.659911677164694e+23 1.71481099215887e-07 2.686730595325427e-06 0.9940057993402533 0.005991343056645562
207491274.13290435 2.9080171027258147e+33 2429035.4877756247 6.67576647066706e+23 6.839997888153923e-08 1.1848599735414023e-06 0.9952936738496098 0.004705073499879469
215047291.17645016 2.91741916628428e+33 2218203.4876505425 5.874296942466793e+23 2.8694726385503185e-08 5.40391668150619e-07 0.9959604807248662 0.004038950798226471
223345717.42377207 2.9276245681772736e+33 2036598.37847514 5.209646645939955e+23 1.2518948498332456e-08 2.547546973072324e-07 0.996357345388969 0.003642387946630236
232468063.3738352 2.9387019478556697e+33 1860149.067990832 4.588113612880912e+23 5.1189760849335454e-09 1.1357090876470695e-07 0.9966348809353693 0.0033650009835740425
240312302.69063017 2.9481159904412963e+33 1708900.3393133578 4.075257580100233e+23 2.1830227522235006e-09 5.275513126276126e-08 0.9968188759478107 0.0031810697223758665
248924794.51396707 2.9583342051428607e+33 1577657.4294772767 3.6453247331701855e+23 9.616906964298471e-10 2.5318679631634312e-08 0.9969596787250823 0.0030402956023634787
258388798.79121083 2.969425286443755e+33 1449258.0201633656 3.238867926851709e+23 3.998564789496688e-10 1.1802433165343278e-08 0.997086262465009 0.002913725939908121
266523674.14479533 2.978850828688076e+33 1338434.171420046 2.899754747662585e+23 1.7858684222823332e-10 6.177496615321607e-09 0.9971900768689304 0.0028099173815841127
275451122.75328535 2.9890813354112713e+33 1241716.505057944 2.6128400614762217e+23 8.500092562521065e-11 3.580617405463878e-09 0.9972807811941238 0.002719215746254476
285255916.889944 3.000185552558714e+33 1146524.4295140898 2.339040896074808e+23 3.91491154153507e-11 2.113938790440203e-09 0.9973704889205722 0.00262950953167937
293679497.1200078 3.0096221133000727e+33 1063839.8900938733 2.1084276534167637e+23 1.893630955107877e-11 1.3197505200750714e-09 0.9974487272121695 0.002551272053863262
302918963.3585405 3.0198643893406625e+33 991290.0442946459 1.9117467861343288e+23 9.459173812279107e-12 8.550627506360902e-10 0.9975191569089339 0.0024808428306767054
313060785.2680148 3.0309811745092094e+33 919477.8053622744 1.722521162788884e+23 4.465107742830102e-12 5.49779807212083e-10 0.9975900903388918 0.002409909710375752
321769691.61398286 3.040428270866414e+33 856726.247150812 1.561811203427979e+23 2.1836244116583935e-12 3.723261658236133e-10 0.9976525791732479 0.002347421055183907
331317607.64733386 3.0506817916829467e+33 801384.8676834455 1.4237751051411112e+23 1.105948645056581e-12 2.603857897913643e-10 0.997709009148942 0.0022909911919780463
341792946.1182368 3.0618105750847257e+33 746314.5232667152 1.2900117358266298e+23 5.392851124964254e-13 1.7692204348382814e-10 0.9977659071148349 0.0022340933095680218
350784591.8387514 3.071267722531138e+33 697926.8333224729 1.1755731678142828e+23 2.82454480484323e-13 1.2075131100949555e-10 0.9978160117092557 0.002183988771077052
360638674.1584231 3.0815319618254977e+33 655053.5558677231 1.07666537656673e+23 1.627644214278124e-13 8.24448408472773e-11 0.9978611530095081 0.0021388475087938653
371445727.3083789 3.0926721717977806e+33 612184.5486985687 9.80211652350453e+22 1.0093853421688805e-13 5.369297965297559e-11 0.9979065280970332 0.0020934724496108133
380719130.3476412 3.1021388842358363e+33 574330.7848305907 8.971635837688281e+22 7.354184729706604e-14 3.531456336553746e-11 0.9979463203903939 0.0020536801742305796
390878916.1342765 3.112413314034251e+33 540649.7026337008 8.249920131449272e+22 6.109220403422743e-14 2.368535966069459e-11 0.9979819838771213 0.002018016698756751
402017879.0770564 3.123564377127516e+33 506827.004419456 7.542217664834858e+22 5.4831367981050846e-14 1.562752702534066e-11 0.9980176047366202 0.0019823958469235787
411573742.4982952 3.13304016696366e+33 476829.05216148734 6.9294660697334124e+22 5.2133742185161687e-14 1.0854785306704286e-11 0.9980485938466163 0.0019514067413431352
422040598.64532095 3.14332425769816e+33 450035.3147880106 6.394371162321817e+22 5.094022879396356e-14 8.02213297996538e-12 0.9980761245141065 0.0019238760763604088
433513773.30978453 3.154485598764635e+33 423020.71876146406 5.867047166267388e+22 5.035568360934655e-14 6.1719585144257005e-12 0.9981033254948326 0.0018966750971503906
443354859.60691303 3.1639699769846504e+33 398959.3506224248 5.408125866327243e+22 5.0110510983777236e-14 5.138145405814348e-12 0.9981266616284431 0.0018733389642771412
454132788.90206605 3.1742631975749346e+33 377388.132841958 5.005565853148973e+22 5.00048891324889e-14 4.5650219641610895e-12 0.9981470840664001 0.0018529165266257394
465945842.32405746 3.1854342398575653e+33 355555.9111513912 4.607059174301716e+22 4.995487014630773e-14 4.248101455947805e-12 0.9981668715138269 0.0018331290792385523
476078081.64112306 3.1949267161022565e+33 336034.2890831752 4.2586788647039e+22 4.993583250806417e-14 4.217014855946951e-12 0.9981834191943346 0.001816581398467675
487174766.4822801 3.2052285340379463e+33 318471.76212172536 3.951864121020688e+22 4.9931259518229647e-14 4.524623795420717e-12 0.9981976027330635 0.001802397858912777
499337754.7761864 3.216408699259792e+33 300628.9853873325 3.646852900808351e+22 4.994508604282917e-14 5.5426015828142875e-12 0.9982115024103834 0.0017884981787082046
509771393.4958933 3.2259087819010367e+33 284609.86777326174 3.3790000482435683e+22 5.005356486711846e-14 7.982301653542682e-12 0.9982256224021842 0.0017743781768150865
521199412.393318 3.2362186633243126e+33 270160.7951107765 3.142302583513276e+22 5.038961411483126e-14 1.2282533652948694e-11 0.9982447327531792 0.001755267799564467
528905005.5086464 3.2431160393517256e+33 258377.7973882532 2.9528394368882584e+22 5.0864945596524585e-14 1.9689912541988515e-11 0.9982703779147923 0.001729622589180329
536661457.66721743 3.2500146741655287e+33 249333.94446382916 2.809561102736106e+22 5.125159545701672e-14 2.839305161781829e-11 0.9982994380253906 0.00170056241815781
544468511.2630416 3.2569145679954534e+33 240681.1143309713 2.673954521876949e+22 5.164815535202977e-14 4.078664842034451e-11 0.9983416855833805 0.001658314768408213
556235611.8085642 3.2672319777840406e+33 230352.86185020744 2.514200065442789e+22 5.1824272404206536e-14 5.162705402955468e-11 0.9983978662792297 0.0016021339539701134
569142803.9382083 3.278428648423276e+33 218017.34712290333 2.329754809757256e+22 5.144940967412833e-14 4.6876992780566516e-11 0.9984297867577043 0.0015702134187403536
580219381.5800661 3.287942464279727e+33 206953.1392535416 2.166753819500145e+22 5.0978866786918436e-14 3.5814526040567663e-11 0.9984297900271398 0.001570210160368838
592356451.3990684 3.298266866130219e+33 196926.33092805676 2.0217894955171493e+22 5.0663429393742266e-14 2.7827621042465823e-11 0.9984297913559919 0.0015702088395007957
605666903.7158811 3.30947091665829e+33 186674.04300140968 1.87637618280882e+22 5.0425809369942686e-14 2.1322744263589618e-11 0.9984297927954349 0.001570207406564443
617090547.6164721 3.3189908571786435e+33 177413.40622063665 1.7475637353778971e+22 5.0268701847748126e-14 1.665481072194041e-11 0.9984297941905479 0.0015702060161241933
629608919.2757957 3.329321713690115e+33 169005.35759149506 1.6327754284423803e+22 5.016293257754036e-14 1.3251978715261414e-11 0.9984297955376518 0.0015702046724225633
643339343.561929 3.34053256065207e+33 160385.9223399384 1.5173193827420784e+22 5.00829433377911e-14 1.0461234961452757e-11 0.9984297969908629 0.001570203222000481
655125638.2413288 3.3500581298992616e+33 152577.80397071378 1.4147409544432757e+22 5.0029888351357837e-14 8.449819318535849e-12 0.9984297983668219 0.001570201848050489
668044130.808632 3.360394902657191e+33 145471.6342664154 1.3231070121948866e+22 4.99941065404076e-14 6.980908827296177e-12 0.9984297996846224 0.0015702005317203688
682217138.0672183 3.371611961530662e+33 138170.5692267514 1.2307317539628791e+22 4.996702185030314e-14 5.776017273841103e-12 0.9984298011056153 0.0015701991119354828
694386862.2986132 3.381142662683502e+33 131542.13122441169 1.1484782074297265e+22 4.99490527512313e-14 4.908319613856828e-12 0.9984298024580385 0.0015701977603812046
707729726.6475195 3.3914848123439504e+33 125496.18099328216 1.0748385697792749e+22 4.993693682755568e-14 4.2754479118709315e-12 0.9984298037614588 0.0015701964575904148
722373944.5285134 3.402707497630566e+33 119269.80452129012 1.0004322333332337e+22 4.9927773700857645e-14 3.757250808619804e-12 0.998429805178431 0.0015701950411418086
734953488.4079598 3.4122428330614526e+33 113604.65871813631 9.340386863651912e+21 4.992170584865607e-14 3.3850126750974428e-12 0.9984298065393841 0.0015701936805581993
748751543.2770612 3.422589819435468e+33 108427.2587280571 8.744877573884122e+21 4.991762535444989e-14 3.1142382290224893e-12 0.998429807860706 0.0015701923595038275
763902886.4476918 3.433817544752528e+33 103085.31464446407 8.142109370719001e+21 4.991454976189325e-14 2.8931951221258647e-12 0.9984298093082804 0.001570190912157053
776924796.894135 3.443357016105416e+33 98215.77465889193 7.603325219142012e+21 4.991252107647573e-14 2.7349235384514235e-12 0.9984298107096485 0.0015701895109436301
791215597.8230764 3.453708298243692e+33 93757.45210067024 7.119275618107006e+21 4.9911162554219774e-14 2.620119114312748e-12 0.9984298120777486 0.0015701881429580583
806917540.4136405 3.4649404764160977e+33 89149.8953350578 6.628615146317017e+21 4.9910137337152473e-14 2.5266826692033257e-12 0.9984298135848584 0.0015701866359438682
820420940.5250157 3.474483584684612e+33 84943.68281907594 6.189493168182864e+21 4.9909454198125246e-14 2.4599902270619388e-12 0.9984298150511624 0.0015701851697127083
835249215.727712 3.484838620962318e+33 81087.11736463902 5.794499620926669e+21 4.9909003849987757e-14 2.411683128574764e-12 0.9984298164894988 0.0015701837314227006
851553016.2920948 3.4960746641146713e+33 77096.1717573788 5.393679033197461e+21 4.990867171120876e-14 2.3724425185286973e-12 0.9984298180817737 0.0015701821391886136
865583781.1421089 3.505620909720436e+33 73448.33067029783 5.034611433121936e+21 4.990845828792433e-14 2.3445341298649043e-12 0.9984298196388273 0.0015701805821605364
881001897.6658033 3.5159791579222513e+33 70099.35897141362 4.711296361939003e+21 4.990831972422976e-14 2.3244379069979037e-12 0.9984298211734972 0.0015701790475093596
897967663.018553 3.5272184775711846e+33 66629.49066926472 4.3829147936468553e+21 4.9908219469249534e-14 2.3082568453981195e-12 0.9984298228809465 0.0015701773400720628
912579735.5553018 3.536767360442269e+33 63454.38621811521 4.0885105940985534e+21 4.99081565321672e-14 2.296881671407443e-12 0.998429824559165 0.0015701756618647063
928649435.1647992 3.5471282778475434e+33 60536.01933620916 3.823202852910372e+21 4.990811677693681e-14 2.2887852650581595e-12 0.9984298262217718 0.0015701739992670387
946348177.3185891 3.558370284994158e+33 57509.18930382483 3.553562433722997e+21 4.990808881773831e-14 2.2823577398740818e-12 0.9984298280815455 0.0015701721395014216
961605326.2802752 3.567921304643657e+33 54737.08288562391 3.311710941077693e+21 4.990807171004909e-14 2.277911656177329e-12 0.9984298299194411 0.0015701703016097399
978399544.5645117 3.578284348111716e+33 52186.85968892078 3.0936595076515763e+21 4.990806104674079e-14 2.274781353655997e-12 0.9984298317507756 0.0015701684702805548
996914949.785166 3.5895284533341875e+33 49540.06672560846 2.871997916847944e+21 4.990805360512655e-14 2.272326944580875e-12 0.9984298338111091 0.0015701664099488108
1012892046.1574528 3.599081108938925e+33 47114.92862400901 2.673188251494646e+21 4.9908049044027024e-14 2.2706473269557986e-12 0.9984298358577437 0.0015701643633215915
1030496034.3617724 3.609445734994489e+33 44882.83080508789 2.493945075649746e+21 4.9908046224030064e-14 2.2694665399230677e-12 0.9984298379073687 0.0015701623136960545
1049925421.9650187 3.6206913485407794e+33 42565.613319429525 2.3117830182449124e+21 4.99080442846002e-14 2.268528491691919e-12 0.9984298402201657 0.0015701600009036028
1066709176.8531476 3.630245139020083e+33 40442.29824893245 2.1484798533977252e+21 4.990804312885916e-14 2.267858110116234e-12 0.9984298425135382 0.001570157707532128
1085221376.7386491 3.6406108039387733e+33 38487.707673285375 2.0013087132008584e+21 4.990804242873368e-14 2.2673415984508616e-12 0.9984298447975788 0.0015701554234889034
1105676954.7258322 3.651857335819426e+33 36458.594483166795 1.8518299265733189e+21 4.990804195582519e-14 2.266882556686869e-12 0.998429847331981 0.001570152889090874
1123367387.0507865 3.6614117599139903e+33 34599.48715876784 1.7179243435602414e+21 4.9908041678329557e-14 2.2665220683843875e-12 0.9984298497591891 0.0015701504618803842
1142901526.4450488 3.6717779198078987e+33 32888.20036913002 1.5973276678012165e+21 4.990804151334984e-14 2.266229252944675e-12 0.9984298520782126 0.0015701481428557278
1164513274.8680542 3.683024779888897e+33 31111.96692075852 1.47494073146412e+21 4.9908041406061246e-14 2.2659704047513853e-12 0.9984298545064705 0.0015701457145970142
1183226602.7815137 3.692579336239664e+33 29484.955377561455 1.365407882119099e+21 4.9908041346023036e-14 2.2657761694842117e-12 0.9984298566784627 0.0015701435425985416
1203915250.4603126 3.7029454471429567e+33 27987.65724002281 1.266854303182744e+21 4.990804131189273e-14 2.265624899899458e-12 0.9984298586455481 0.0015701415755132219
1226835245.8431542 3.714192045238611e+33 26434.01548978192 1.1669448791153856e+21 4.9908041290256206e-14 2.265495897394706e-12 0.9984298606031722 0.0015701396178907849
1246707984.7073653 3.723746232465713e+33 25011.38809419555 1.0776330896322324e+21 4.99080412782739e-14 2.2654009027040265e-12 0.9984298622751517 0.001570137945910316
1268707546.7709825 3.734111750420279e+33 23702.630733543847 9.973684880111146e+20 4.99080412713948e-14 2.2653269448009455e-12 0.9984298637367293 0.001570136484337253
1293116252.6143093 3.745357496386157e+33 22345.08387096312 9.161003096547768e+20 4.990804126683521e-14 2.2652636529939343e-12 0.9984298651316253 0.0015701350894384515
1314311537.4713342 3.754910813167835e+33 21102.35394142063 8.435427836441817e+20 4.9908041264092574e-14 2.2652174207275552e-12 0.9984298662552229 0.0015701339658388284
1337810435.6333632 3.7652751943089024e+33 19959.40778566756 7.784178115314723e+20 4.99080412622582e-14 2.2651824625307273e-12 0.9984298671684148 0.001570133052645619
1363927492.7854617 3.776519498134704e+33 18774.072597362512 7.125620882937542e+20 4.990804126067363e-14 2.26515517044151e-12 0.9984298679299526 0.0015701322911114974
1386646083.2238572 3.7860714432862094e+33 17689.035604719404 6.53838564621753e+20 4.99080412591575e-14 2.265140321801628e-12 0.9984298683683637 0.0015701318526938491
1412048798.9439192 3.796434143927944e+33 16577.53288391767 6.012008162841452e+20 4.987721803782111e-14 4.4101778277164706e-14 0.9984491404703272 0.0015508595461394049
1440766380.670813 3.80767641583036e+33 15310.67733072502 5.480720406928008e+20 4.987483394944766e-14 4.341522703412046e-14 0.9984461735327147 0.0015538264837377013
1466172282.4102447 3.817226488382846e+33 14159.221978910531 5.008497914590036e+20 4.987154779386274e-14 4.2914721443065323e-14 0.998442704400648 0.001557295615645021
1494866931.2040567 3.827586965103928e+33 13107.716524816382 4.5869767662982287e+20 4.986975090319814e-14 4.260910557920544e-14 0.9984392548933121 0.0015607451229266646
1527437725.0164895 3.838826615619477e+33 12024.895156460552 4.1637272215325626e+20 4.986757156091113e-14 4.2441007748331544e-14 0.9984348879384223 0.0015651120777454516
1556382955.6202538 3.848374314898828e+33 11040.299585492688 3.789745427692704e+20 4.9864156081226336e-14 4.230483318244936e-14 0.9984294358652478 0.001570564150817422
1589238183.9731605 3.85873202462794e+33 10140.999263537731 3.4578106542097944e+20 4.9862813828364554e-14 4.220820294718064e-14 0.9984242036005597 0.0015757964154663223
1626760649.0253503 3.8699684647056634e+33 9215.863516885993 3.1266611270198107e+20 4.9860979468854836e-14 4.2051447037494445e-14 0.9984175536824764 0.0015824463334769682
1660322670.5277932 3.879513290411223e+33 8377.867776456169 2.836230192316561e+20 4.986097654304552e-14 4.191287454608858e-14 0.9984102293758774 0.0015897706400668404
1698674136.133911 3.889867690512439e+33 7616.493072492191 2.5803246368626724e+20 4.986097653977102e-14 4.1866806325058324e-14 0.9984028589417014 0.0015971410742554072
1742867276.63944 3.901100331606514e+33 6830.417889439294 2.327172024240514e+20 4.9860976474765406e-14 4.21980523075916e-14 0.9983943011553852 0.001605698860548344
1782829523.2418942 3.9106417838897386e+33 6113.729136662042 2.1073401977899293e+20 4.985859716370753e-14 4.390174594781604e-14 0.9983855608268903 0.001614439188990553
1829056816.3079665 3.9209923322478096e+33 5462.898854737303 1.915515062594906e+20 4.985522055214342e-14 6.171504564868235e-12 0.9983780615374316 0.0016219384723540919
1883008621.3723156 3.9322205864100335e+33 4807.226180359386 1.72782608402184e+20 4.985052652322767e-14 1.5594214614420567e-08 0.9983711249249727 0.0016288594965180887
1932212236.7666736 3.9417581659530097e+33 4238.6527679171195 1.5667599181473618e+20 4.984590776693711e-14 2.4929009944909618e-06 0.9983633430505398 0.0016341640640995614
1989322710.381396 3.9521043210585096e+33 3749.4750597372304 1.4275801987775888e+20 4.983545228505191e-14 7.350839837020393e-05 0.9982885034363391 0.001637988180659957
2055546451.5052729 3.963327601030617e+33 3296.9203384971893 1.2925616944099556e+20 4.98322997527051e-14 0.0010681301904148044 0.9972918216457443 0.0016400481797914852
2115526926.0695844 3.9728608091244625e+33 2907.7275292588065 1.1773962202674592e+20 6.409683834487545e-14 0.1236895334074035 0.8747320280007052 0.0015784390209662386
2180798258.629007 3.98320203015878e+33 2731.9438366458635 1.0780587890596772e+20 6.085369303780019e-14 0.12369050553168584 0.8747310596293274 0.001578435268061969
2251898280.186552 3.9944197494645897e+33 2555.7108638203317 9.810417806722597e+19 5.787109298024847e-14 0.1236918579910334 0.8747297124342782 0.0015784300037723097
2312573404.3935094 4.0039480880876735e+33 2399.1092332744533 8.970869575970564e+19 5.568821954985157e-14 0.12369321114286748 0.8747283645476972 0.0015784247385184941
2378777447.702342 4.01428383500782e+33 2257.786250373704 8.232267352275196e+19 5.40909627306017e-14 0.12369452047053783 0.8747270602912582 0.0015784196672880004
2451156826.931063 4.0254954080451696e+33 2113.425161258757 7.497152755171251e+19 5.2814271766744974e-14 0.12369590122699062 0.8747256848426579 0.0015784143594338986
2513178196.9165883 4.035018379941168e+33 1983.0630134926628 6.850774329131011e+19 5.193471769097482e-14 0.12369716154459952 0.8747244293260995 0.0015784095583819462
2581143673.9505324 4.04534811356438e+33 1864.02765510301 6.27566015589586e+19 5.130918630323039e-14 0.123698343391355 0.8747232519474152 0.0015784050903085425
2655794892.592172 4.0565529556968394e+33 1741.945623996035 5.701358530864646e+19 5.081943515846247e-14 0.12369957284770644 0.8747220271032964 0.001578400478076864
2720002421.992024 4.066070064452581e+33 1632.536038906678 5.200537517047652e+19 5.048917407598449e-14 0.123700688156832 0.8747209159460185 0.0015783963262303547
2790570502.458884 4.0763932465407e+33 1533.3389335862787 4.758295298127181e+19 5.026007231624736e-14 0.12370172098376844 0.8747198869397578 0.0015783925055586935
2868235751.7887464 4.0875907741890167e+33 1433.0739851651745 4.323153660271035e+19 5.0086257275873206e-14 0.12370277887341467 0.8747188329363148 0.001578388619355504
2935076131.452373 4.097101524312106e+33 1344.7915296574536 3.950267799122811e+19 4.997359565404964e-14 0.12370371505579536 0.8747179001643152 0.0015783852089774218
3008505252.6262374 4.107417617655707e+33 1265.8391910303906 3.625263173342865e+19 4.989869127681544e-14 0.123704550255536 0.8747170679808207 0.0015783821927325484
3089200879.569471 4.118607248388989e+33 1187.0186667666092 3.3090766038154826e+19 4.984407105777603e-14 0.12370536023461576 0.8747162608903676 0.001578379304104057
3158516175.292095 4.128111145385191e+33 1118.052618357711 3.0394589837719675e+19 4.9810172095724925e-14 0.12370601491548935 0.8747156084950711 0.001578377018527664
3234493405.9301987 4.1384196138874407e+33 1056.6463553849944 2.8051348051382583e+19 4.9788660374414e-14 0.12370653126311072 0.8747150938911457 0.0015783752748270378
3317780282.9701467 4.149600766514024e+33 995.2969573770013 2.5766239908029022e+19 4.97740420137753e-14 0.1237069288351408 0.8747146975433678 0.001578374050576743
3391049609.660257 4.159097316964391e+33 916.6065991129032 2.380371137432892e+19 4.754344440989757e-14 0.7427177348629415 0.25578188347961367 0.001500381657529411
3471056271.8898425 4.1693976257246255e+33 870.2413390303475 2.2094136525466067e+19 4.75085575633566e-14 0.7427179171887776 0.25578170116911053 0.0015003816422017825
3558420256.5050573 4.180569720382648e+33 823.7282681329436 2.0417844329353216e+19 4.7481941002604624e-14 0.742718131547006 0.2557814868256803 0.0015003816273951014
3633048471.638989 4.19005843202038e+33 782.5345822527897 1.896672318106991e+19 4.7464176708160365e-14 0.7427183432419467 0.2557812751437381 0.0015003816143981392
3714435232.519393 4.200350047417376e+33 745.5639254810685 1.769199093301717e+19 4.7451966522553e-14 0.7427185472333494 0.25578107116406956 0.0015003816026577267
3803212805.4927816 4.211512505664973e+33 708.1455667338134 1.6429245296526395e+19 4.74425065124877e-14 0.742718764567695 0.2557808538416317 0.0015003815907514953
3878995731.390759 4.2209928874519336e+33 674.7118134129485 1.5325002317209727e+19 4.743604155126808e-14 0.742718965752395 0.2557806526675411 0.0015003815801477634
3961593120.471685 4.2312752772268014e+33 644.5616223258627 1.4349232259810468e+19 4.7431492098003266e-14 0.742719153261522 0.25578046516804537 0.0015003815705123646
4051636486.0591726 4.2424275221319327e+33 613.9418710785063 1.3378255727400804e+19 4.742788462506042e-14 0.7427193489475142 0.25578026949188576 0.001500381560684727
4128454118.33288 4.251899084334885e+33 586.5186575595267 1.2526222281000847e+19 4.7425363505082446e-14 0.7427195283581456 0.25578009009007113 0.001500381551871687
4212125917.082752 4.2621717176736623e+33 561.7534288387059 1.1771439812046078e+19 4.742355236897537e-14 0.7427196953070145 0.2557799231492509 0.00150038154381917
4303280977.0206175 4.273313173903561e+33 536.5175178954423 1.101701867308954e+19 4.7422089781143956e-14 0.7427198702611655 0.25577974820335864 0.0015003815355534398
4381011680.158425 4.28277542817005e+33 513.7734364076157 1.035014729370126e+19 4.742105096853463e-14 0.7427200321659225 0.2557795863060676 0.0015003815280934354
4465653217.66046 4.293037775785883e+33 493.10669561877 9.755199675932025e+18 4.7420293618050765e-14 0.7427201842492449 0.255779434229578 0.0015003815212562034
4557856188.288468 4.3041678696960807e+33 471.88696096705314 9.155525544803246e+18 4.741967464247274e-14 0.7427203454218801 0.2557792730639654 0.0015003815142348167
4636489874.283241 4.3136203291299514e+33 452.6203073446713 8.621117859354798e+18 4.7419229805345727e-14 0.7427204962565894 0.25577912223555854 0.0015003815079313889
4722132181.933009 4.323871863344888e+33 435.0254763133374 8.141663502051743e+18 4.7418901610635717e-14 0.7427206388587294 0.2557789796391244 0.0015003815022241972
4815450894.9637165 4.334990023067789e+33 416.8921994558259 7.656319232356412e+18 4.7418630334342806e-14 0.7427207904395748 0.255778828064007 0.001500381496498218
4895056807.618345 4.344432202304321e+33 400.39019958811457 7.222572640796555e+18 4.741843345267207e-14 0.7427209319114928 0.25577868659702113 0.0015003814915650045
4981775687.100596 4.3546723971306817e+33 385.2992402371321 6.832691491093471e+18 4.741828664793868e-14 0.7427210646793015 0.2557785538334561 0.0015003814873249892
5076283681.743737 4.3657780526636887e+33 369.7299290739225 6.437398365012275e+18 4.741816399622367e-14 0.7427212042236717 0.25577841429301307 0.0015003814833977373
5156914858.189631 4.375209467944349e+33 355.5430641330641 6.083492132926436e+18 4.741807394237829e-14 0.7427213327803524 0.25577828573930467 0.0015003814804267507
5244758905.526868 4.385437799165668e+33 342.5514352683985 5.764782877888055e+18 4.741800624529237e-14 0.7427214522692224 0.2557781662525558 0.001500381478295252
5340501912.934672 4.3965303824588186e+33 329.1249383012226 5.440935596436748e+18 4.741795296548723e-14 0.7427215767972231 0.25577804172589347 0.0015003814769669196
